Syllable/Combination,汉字
syun1A|55,𧪾𪊴𤚗𠊿鰚飡飧飱酸鍹蓀蕵薞荪縇瑄痠狲狻猻㩊䕖䘒䙋䝜䳦塇孙孫宣悛愃揎搎朘槂渲
syun2B|13,隽雋吮
syun3B|22,鏇镟蒃蔙腞腨縼篆瑑㯀旋
syun3A|33,选選萛蒜繏祘笇筭算䍻匴渲
tyun1B|21,𡱰鷻𤤀魨鱄鲀鷒霕鏄軘迍豘豚臀臋芚糰篿瓲漙㩔㩛㪟㬾㹠㼊䊜䳪剬剸团団囤團坉屯忳慱抟摶敦槫檲
tyun1A|55,煓
tyun2A|35,䜝团團
tyun2B|13,断斷
nyun2B|13,黁餪煖煗㬉暖渜
nyun3B|22,㯎㶧嫩嫰
nyun1B|21,奻
nyun2A|35,暖
lyun2A|35,㘘㜃臠联聯脔脟㜻乱亂娈孌恋戀暖
lyun1B|21,𡤻𤓖鸞鸾鵉鑾銮虊臠羉联聨聫聮聯脔癴癵滦灓灤㝈㡩㱍䏈䖂䜌圝圞奱奻孪孿峦巒挛攣曫栾欒
lyun2B|13,黁餪臠脔纞煖煗㬉娈孌恋戀暖渜
lyun3B|22,釠㯎㶧乱亂嫩嫰
lyun1A|55,挛攣
hyun1A|55,㒽㓩𣜯𤦉𧝁駽鋗谖貆諠諼譞蝖蠉萱萲蕿藼蘐翧翾禤箞箮睻煊煖烜㝁㦥㻹䁔䌯䚙䚭䠝儇吅咺喧圈圏坃埙塤壎壦媗嬛弮弲愋懁昍晅暄暅梋棬椦渲
hyun2A|35,𡿨虇甽畎犬烜㧋䅚䊎䘆咺
hyun3A|33,𦻖韏绚绻絢絭綣眴矎牶㧦䄐券劝劵勧勸夐奍敻楥楦
kyun1B|21,齤顴颧鬈踡觠蜷蠸犈㩲䑏䟒䠰卷啳婘孉巏惓拳搼权権權
kyun2A|35,拳
dut4Aa|5,柮
kwut4Ab|3,鸹鬠鴰髺頢锪鍃适豁蛞萿葀聒筈眓濊䟯䯏䯺佸奯懖括栝桰泧
gut4B|2,嗗
gut4Ab|3,活
mut4B|2,𤣻魩靺韎袜茉莈秣眜砞皌㶬䏞䬴䱅䴲唜圽妺昩末枺歾歿殁沒没沫
mut4Ab|3,秣瀎䬴抹
kut4Ab|3,鸹鬠鴰髺頢锪鍃适豁蛞萿葀聒筈眓濊䟯䯏䯺佸奯懖括栝桰泧
fut4Ab|3,阔闊蛞濶䦚䦢
put4Ab|3,㔇㗶㛘鏺酦醗醱溌潑㧊䣪䣮䥽䪬泼
put4B|2,昢
wut4B|2,㓉秮秳䄆䄑䣶仴佸捾枂活
but4B|2,㔜𩓐鹁鱍鵓餑饽馞钹郣鈸鋍蹳襏誖袯葧艴茀荸缽脖癶犻㟑㪍㴾㶿䭯䮀䮂侼勃哱孛悖拨挬撥桲浡渤
but4Aa|5,𠼭砵
but4Ab|3,鮁鱍鲅驋钵酦醱鉢襏袯缽盋砵潑㞈䍨䢌哱泼
gwut4B|2,嗗
gwut4Ab|3,活
jea3B|22,㖡㖱鵺䠶亱偌卄夜射廿念
jea2B|13,㖿㘃㙒野若漜冶吔喏嘢埜壄惹
jea1B|21,铘釾鋣鋷鎁邪耶琊瑘爷爺玡㭨䓉䥺倻峫捓揶擨斜椰
jea2A|35,野爷爺夜椰
jea1A|55,爷爺
dea2A|35,襶嗲
dea1A|55,爹
dea1B|21,嗲
cea1B|21,㙦㚗𦳃輋邪衺䔑厁斜
cea1A|55,㛗𤉖𡌄車车蛼莗砗硨伡俥唓奓奢檨
cea2A|35,𠳏灺炧㨋㵔䞣䰩且偖哆奲尺扯撦斜
cea3A|33,趄笡㾝斜
cea2B|13,灺炧
zea3B|22,㓔谢謝藉耤㴬䣠䤳䵦塮榭
zea2A|35,㗯飷锗鍺这這赭褚者䎞乽借堵姉姊姐媎毑
zea1A|55,㜘阇闍遮謯罝㸙䦈啫嗟嗻姐嫅嫬
zea3A|33,𣞢鹧鷓这這蟅蔗藉耤䂞䗪䩾䵭借唶徣柘樜
zea2B|13,这這
zea1B|21,姐
gea2A|35,𠸏嘅
gea3A|33,嘅
sea2A|35,㕐蛇藛舍瀉㝍䥱䥾䬷写冩寫捨泻
sea3B|22,麝䠶射
sea3A|33,騇赦舍舎缷猞瀉灺炧炨㵼䉣䣃卸厍厙泻涻
sea1B|21,阇铊闍釶鉇鉈鍦輋蛇虵畲㵃佘
sea1A|55,賒賖赊畬畲㱔㾚些奓奢
sea2B|13,舍社䀅䄕捨
mea1A|55,𧴯𦍋𡥼𠤖蝆芈羋乜咩哶孭
mea2B|13,芈乜
mea2A|35,芈竵歪
mea3B|22,乜
nea3B|22,乜
nea1A|55,吶呐呢
lea1B|21,𠻗
lea2B|13,褦䟩
lea3B|22,乜
lea1A|55,吶呐呢咧哩
lea2A|35,咧
lea3A|33,咧
hea2A|35,𠺬
hea3A|33,𠾍𠺪㹃
kea1B|21,𡶐騎骑茄翗瘸癿伽
kea1A|55,𡲢茄
kea2A|35,𨔽茄㧝拁
fea3A|33,㹃
fea1A|55,啡
ngea3B|22,㖡诶誒
ngea1B|21,𡃀
pea1A|55,𠵿啤
pea2B|13,𠵿䠋
wea2B|13,𠾭𠱥
wea2A|35,搲
bea3B|22,呗唄嚊
bea1A|55,啤
gwea1A|55,𠺌
got4Ab|3,㖵騔輵轕葛獦㵧䈓割噶嶱
hot4Ab|3,㓭𦤦鹖鶡餲鞨蝎褐猲㬞㵣㷎㿣䳚喝害嵑愒暍曷朅欱毼渇渴
hot4B|2,螛㮫㹇䕣䫘
ngot4B|2,㖖䯵
jyut4Ab|3,㜧黦鳦钇釔焫爇䆕䆢䜳乙乚妜
jyut4B|2,𧑐𡛟𨬓𧞄鳦阅钇钥钺閱閲釔鈅鉞銉軏说越跀說説蚎蚏袕茓茟聿籆籰粤粵穴篗焫爇玥澚㳉䄴䈅䋉䋐䋖䟠䡇䢁䢖䤦䮅乙刖哕噊噦坹岄岤恱悅悦戉抈曰月樾
dyut4Ab|3,㔢罬繓炪䂐䟾䪼䫎掇敠
dyut4Aa|5,𡁯腯咄
dyut4B|2,鮵痥㣞夺奪敓敚
cyut4Aa|5,𠾼
cyut4B|2,𠾼
cyut4Ab|3,𢸶酫踅茁猝倅卒咄捽撮
zyut4B|2,㔃黜輟辍蕝绌绝缀絀絕絶綴箤㯜㿱䚝䱑乴崒崪拙捽撧枠椊
zyut4Ab|3,黜鵽餟醊錣輟辍逫諁蠿裰蕝腏茁绌缀絀綴窋畷㱀䮕剟叕咄啜嘬嚽惙拙掇撧敠敪梲棁棳欼歠毲涰
zyut4Aa|5,啜
gyut4B|2,䙠䞷橛橜
gyut4Ab|3,劂
syut4Aa|5,𠽌
syut4Ab|3,𡠭鱈鳕雪轌说說説膤艝䨮哾樰
tyut4Ab|3,莌脫脱侻挩捝梲棁
lyut4Ab|3,韷頱锊酹鋝鋢脟㭞㽟䤣劣哷埒埓寽挘捋攞
lyut4B|2,酹蛶㭩㸹䟹劣浖
hyut4Ab|3,趐血瞲狘烕㞽䆝䆷䎀䒸䛎䦑䫼䬂䬄决吷桖決泬
kyut4Ab|3,㙭𠄌鱖鳜鴂鴃鷢駃阕阙鐍鐝钁镢闋闕鈌蹶蹷谲赽趹觖觼訣譎诀蚗蟨蟩蒛蕨芵缺砄琷璚疦瘚獗玦潏灍炔烕㭈㵐㹟䀗䍳䏐䝌䞵䦆䦬䦼䳏亅决刔劂厥噘夬孒孓憠憰抉挗撅橛橜欮殌氒決泬
kyut4B|2,橛橜
jang3A|33,𨅝
cang1A|55,𦉘饓鐺铛趟罉瞠爭牚䟓䟫争伥倀憆撐撑棦橕
cang3A|33,𥋇锃鋥撐
cang1B|21,鏳䁎䆑䆵䚘伥倀挰掁揨撜朾枨棖橙檙
cang2A|35,橙
zang1A|55,𠲜𧶄鬇铮錚诤踭諍筝箏睁睜琤爭狰猙㬹䦛䦶丁争峥崝崢嶒挣掙
zang3A|33,诤諍爭䦛䦶争
zang3B|22,䂻挣掙
kwang3A|33,迋逛
kwang1A|55,筐眶䆲框
gang3A|33,𨁈迳逕筻径徑挭浭
gang1A|55,耕畊䎴更
sang2A|35,㗂省眚㨘㮐㼳㾪䁞䚇偗渻
sang1A|55,胜笙生甥牲
mang3B|22,𠗠䓝孟
mang2B|13,黽黾锰錳蜢艋猛䁅勐
mang1A|55,鯭绷綳繃盲
mang1B|21,鄳萌莔盲盳甿䇇氓
mang2A|35,蜢盲孟
lang1A|55,䆡冷唥
lang2B|13,冷
lang3B|22,唥
lang1B|21,唥
hang1A|55,阬䂫劥坈坑夯妔
hang1B|21,行桁
hang2A|35,行桁
ngang3B|22,鞕硬䤝
ngang1A|55,罂罃罌甇甖䓨
ngang2A|35,硬
pang1A|55,㔙㛁𨭌𢴒閍軯磞漰澎烹㤣㧸䍬䥋亨亯匉嘭恲抨梈泙洴
pang1B|21,鹏鵬騯錋輣蟚蟛膨稝硼澎䄘䰃嘭弸彭憉搒棚椖榜
pang2B|13,稖㭋棒棓
pang2A|35,棚
wang1B|21,鐄鑅衡瑝㶇䄓䬖䬝彋横橫
wang1A|55,軭橫
wang3B|22,桄横橫
bang3B|22,𠾴唪
bang1B|21,𠾴嘭
bang1A|55,𨭌
gwang3B|22,逛俇
gwang2A|35,梗
dek4B|2,𣏾鴏螣蟘特犆㯖棏
dek4Aa|5,锝鍀㝵㝶㤫㥁䙷䙸嘚得徳德恴悳惪淂
cek4Aa|5,畟䔴厕厠墄廁恻惻测測
zek4Aa|5,鯽鰂鲗鲫萴荝㳁仄侧側则則夨崱庂昃昗汄
gek4Aa|5,呄
sek4Aa|5,㥶㩙噻塞揌
mek4B|2,𦢓𤼎𪄳𠍅麥麦默黙驀陌霡霢銆貃貈貉貊貘覛蛨衇蓦脈脉絈纆眽眿癦爅濹㷵㹮䁼䁿䘃䘑䨫䮮䳮万伯佰冐冒嘿嚜墨帕帞
mek4Aa|5,唛嘜嚜
nek4Aa|5,𪙛
nek4B|2,䅞䎪䭆
lek4B|2,㔹𤨕鰳鳓阞艻肋簕竻玏䅞䎪䭆仂勒叻屴忇扐朸氻泐
lek4Aa|5,𪙛
hek4Aa|5,𨭆𤥣𤙥𢭪𠳭黑黒鋴赫礊潶㩏㱄㳳䙐克刻剋勀勊可娔尅氪
kek4Aa|5,𠸉揢
ngek4Aa|5,𠿟齷龌鬲餩阨阸豟蚅腛苊箹眲砨㧖䌂䝈䠎䮸偓厄呃呝哑啞喔媉幄戹扼握搤搹楃渥
bek4Aa|5,鉳北
jeang1B|21,贏赢
deang2A|35,顶頂定
deang1A|55,钉釘盯疔叮
deang3B|22,訂订矴地埊埞墬定
deang3A|33,掟
ceang1A|55,靑青
ceang2A|35,请請
ceang1B|21,夝晴
zeang2A|35,阱肼穽丼井汫
zeang3B|22,阱郑鄭穽㽀净凈浄淨
zeang1A|55,精
zeang3A|33,正
geang3B|22,𢠃擏
geang2A|35,颈頚頸鏡镜
geang1A|55,驚猄惊
geang3A|33,鏡镜
seang2A|35,醒城
seang3A|33,鍟姓
seang1A|55,腥聲声
seang1B|21,城成
teang1A|55,㕔聼聽厅厛听廰廳
teang2B|13,艇
meang2A|35,名命
meang1B|21,名
meang3B|22,命
leang1A|55,𡃁靓靚僆
leang1B|21,鯪鲮零霛靈灵
leang2B|13,领領岭嶺
leang2A|35,领領
leang3A|33,靓靚
heang1A|55,輕轻
heang3B|22,輕轻
peang1A|55,𩩍𣖕凭憑
peang1B|21,平
beang2A|35,餅餠饼鉼
beang3B|22,病
beang3A|33,柄棅
zeap4B|2,㗱
geap4Aa|5,喼
geap4B|2,夹夾
keap4Aa|5,喼
deo3A|33,𧊶
deo1B|21,𡇙𣳼
deo3B|22,𡃏
deo2A|35,哚朵朶
zeo1A|55,啫
geo1B|21,𢤹
geo3A|33,锯鋸
geo1A|55,啹
seo1B|21,𠿬𡄽
teo3A|33,唾
teo2B|13,唾
leo1A|55,𦧲𠼱
leo2A|35,𦧲𠼱𢶤
heo1A|55,㗾靴鞾吙
heo1B|21,㗾噱
keo1B|21,跔
keo1A|55,啹
peat4Aa|5,噼
peat4B|2,噼
weat4Aa|5,𠿭
deau3B|22,调調掉
leau1A|55,𠺫
keau1B|21,𠵇
zeot4B|2,𠻘
leam2A|35,舐
hm3B|22,哼啈
hm1A|55,噷
ngm2A|35,呣
ngm3B|22,呣
ngm1B|21,唔
hng3B|22,哼啈
gum2A|35,噉
